state,grade,level,standard_id,standard_text,lesson_id,lesson_title,ref_type,is_flagged,raw_ref,source_file
ccss,5,standard,5.NF.B.7.b,"Interpret division of a whole number by a unit fraction, and compute such quotients.",G5-M3-L12,Divide a nonzero whole number by a unit fraction to find the number of groups.,lesson,FALSE,5 M3 Lesson 12: Divide a nonzero whole number by a unit fraction to find the number of groups.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.b,"Interpret division of a whole number by a unit fraction, and compute such quotients.",G5-M3-L13,Divide a nonzero whole number by a unit fraction to find the size of the group.,lesson,FALSE,5 M3 Lesson 13: Divide a nonzero whole number by a unit fraction to find the size of the group.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.b,"Interpret division of a whole number by a unit fraction, and compute such quotients.",G5-M3-L15,Divide by whole numbers and unit fractions.,lesson,FALSE,5 M3 Lesson 15: Divide by whole numbers and unit fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.b,"Interpret division of a whole number by a unit fraction, and compute such quotients.",G5-M3-L16,Reason about the size of quotients of whole numbers and unit fractions and quotients of unit fractions and whole numbers.,lesson,FALSE,5 M3 Lesson 16: Reason about the size of quotients of whole numbers and unit fractions and quotients of unit fractions and whole numbers.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.b,"Interpret division of a whole number by a unit fraction, and compute such quotients.",G5-M3-L19,Create and solve one-step word problems involving fractions.,lesson,FALSE,5 M3 Lesson 19: Create and solve one-step word problems involving fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.",G5-M3-L12,Divide a nonzero whole number by a unit fraction to find the number of groups.,lesson,FALSE,5 M3 Lesson 12: Divide a nonzero whole number by a unit fraction to find the number of groups.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.",G5-M3-L13,Divide a nonzero whole number by a unit fraction to find the size of the group.,lesson,FALSE,5 M3 Lesson 13: Divide a nonzero whole number by a unit fraction to find the size of the group.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.",G5-M3-L14,Divide a unit fraction by a nonzero whole number.,lesson,FALSE,5 M3 Lesson 14: Divide a unit fraction by a nonzero whole number.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.",G5-M3-L15,Divide by whole numbers and unit fractions.,lesson,FALSE,5 M3 Lesson 15: Divide by whole numbers and unit fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.",G5-M3-L17,Solve word problems involving fractions with multiplication and division.,lesson,FALSE,5 M3 Lesson 17: Solve word problems involving fractions with multiplication and division.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.",G5-M3-L19,Create and solve one-step word problems involving fractions.,lesson,FALSE,5 M3 Lesson 19: Create and solve one-step word problems involving fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.",G5-M3-L20,Solve multi-step word problems involving fractions and write equations with parentheses.,lesson,FALSE,5 M3 Lesson 20: Solve multi-step word problems involving fractions and write equations with parentheses.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.",G5-M3-L21,Solve multi-step word problems involving fractions.,lesson,FALSE,5 M3 Lesson 21: Solve multi-step word problems involving fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,domain,5.OA,Operations and Algebraic Thinking,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,domain,5.OA,Operations and Algebraic Thinking,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,cluster,5.OA.A,Write and interpret numerical expressions.,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.1,"Use parentheses, brackets, or braces in numerical expressions, and evaluate expressions with these symbols.",G5-M1-L7,Multiply by using familiar methods.,lesson,FALSE,5 M1 Lesson 7: Multiply by using familiar methods.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.1,"Use parentheses, brackets, or braces in numerical expressions, and evaluate expressions with these symbols.",G5-M1-L8,Multiply two- and three-digit numbers by two-digit numbers by using the distributive property.,lesson,FALSE,5 M1 Lesson 8: Multiply two- and three-digit numbers by two-digit numbers by using the distributive property.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.1,"Use parentheses, brackets, or braces in numerical expressions, and evaluate expressions with these symbols.",G5-M3-L18,Compare and evaluate expressions with parentheses.,lesson,FALSE,5 M3 Lesson 18: Compare and evaluate expressions with parentheses.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.1,"Use parentheses, brackets, or braces in numerical expressions, and evaluate expressions with these symbols.",G5-M3-L22,Evaluate expressions involving nested grouping symbols.,lesson,FALSE,5 M3 Lesson 22: Evaluate expressions involving nested grouping symbols.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.1,"Use parentheses, brackets, or braces in numerical expressions, and evaluate expressions with these symbols.",G5-M4-L29,"Interpret, evaluate, and compare numerical expressions involving decimals.",lesson,FALSE,"5 M4 Lesson 29: Interpret, evaluate, and compare numerical expressions involving decimals.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.1,"Use parentheses, brackets, or braces in numerical expressions, and evaluate expressions with these symbols.",G5-M4-L30,Create and solve real-world problems for given numerical expressions involving decimals.,lesson,FALSE,5 M4 Lesson 30: Create and solve real-world problems for given numerical expressions involving decimals.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.2,"Write simple expressions that record calculations with numbers, and interpret numerical expressions without evaluating them.",G5-M3-L12,Divide a nonzero whole number by a unit fraction to find the number of groups.,lesson,FALSE,5 M3 Lesson 12: Divide a nonzero whole number by a unit fraction to find the number of groups.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.2,"Write simple expressions that record calculations with numbers, and interpret numerical expressions without evaluating them.",G5-M3-L16,Reason about the size of quotients of whole numbers and unit fractions and quotients of unit fractions and whole numbers.,lesson,FALSE,5 M3 Lesson 16: Reason about the size of quotients of whole numbers and unit fractions and quotients of unit fractions and whole numbers.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.2,"Write simple expressions that record calculations with numbers, and interpret numerical expressions without evaluating them.",G5-M3-L18,Compare and evaluate expressions with parentheses.,lesson,FALSE,5 M3 Lesson 18: Compare and evaluate expressions with parentheses.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.2,"Write simple expressions that record calculations with numbers, and interpret numerical expressions without evaluating them.",G5-M4-L29,"Interpret, evaluate, and compare numerical expressions involving decimals.",lesson,FALSE,"5 M4 Lesson 29: Interpret, evaluate, and compare numerical expressions involving decimals.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.A.2,"Write simple expressions that record calculations with numbers, and interpret numerical expressions without evaluating them.",G5-M4-L30,Create and solve real-world problems for given numerical expressions involving decimals.,lesson,FALSE,5 M4 Lesson 30: Create and solve real-world problems for given numerical expressions involving decimals.,Connecticut grade 5 Alignment Guide.docx
ccss,5,cluster,5.OA.B,Analyze patterns and relationships.,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.B.3,"Generate two numerical patterns using two given rules. Identify apparent relationships between corresponding terms. Form ordered pairs consisting of corresponding terms from the two patterns, and graph the ordered pairs on a coordinate plane.",G5-M6-L11,Draw lines in the coordinate plane and identify points on the lines.,lesson,FALSE,5 M6 Lesson 11: Draw lines in the coordinate plane and identify points on the lines.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.B.3,"Generate two numerical patterns using two given rules. Identify apparent relationships between corresponding terms. Form ordered pairs consisting of corresponding terms from the two patterns, and graph the ordered pairs on a coordinate plane.",G5-M6-L20,Reason about patterns in real-world situations.,lesson,FALSE,5 M6 Lesson 20: Reason about patterns in real-world situations.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.B.3,"Generate two numerical patterns using two given rules. Identify apparent relationships between corresponding terms. Form ordered pairs consisting of corresponding terms from the two patterns, and graph the ordered pairs on a coordinate plane.",G5-M6-L7,Generate number patterns to form ordered pairs.,lesson,FALSE,5 M6 Lesson 7: Generate number patterns to form ordered pairs.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.OA.B.3,"Generate two numerical patterns using two given rules. Identify apparent relationships between corresponding terms. Form ordered pairs consisting of corresponding terms from the two patterns, and graph the ordered pairs on a coordinate plane.",G5-M6-L8,Identify addition and subtraction relationships between corresponding terms in number patterns.,lesson,FALSE,5 M6 Lesson 8: Identify addition and subtraction relationships between corresponding terms in number patterns.,Connecticut grade 5 Alignment Guide.docx
